slot_id,is_available
28507,FALSE
28508,FALSE
28509,FALSE
28510,FALSE
28511,FALSE
28512,FALSE
28513,FALSE
28514,FALSE
28515,FALSE
28516,FALSE
28517,FALSE
28518,FALSE
28519,FALSE
28520,FALSE
28521,FALSE
28522,FALSE
28523,FALSE
28524,FALSE
28525,FALSE
28526,FALSE
28527,FALSE
28528,FALSE
28529,FALSE
28530,FALSE
28531,FALSE
28532,FALSE
28533,FALSE
28534,FALSE
28535,TRUE
28536,TRUE
28537,FALSE
28538,FALSE
28539,FALSE
28540,FALSE
28541,FALSE
28542,FALSE
28543,FALSE
28544,FALSE
28545,FALSE
28546,FALSE
28547,FALSE
28548,TRUE
28549,FALSE
28550,FALSE
28551,FALSE
28552,TRUE
28553,FALSE
28554,FALSE
28555,FALSE
28556,FALSE
28557,FALSE
28558,TRUE
28559,FALSE
28560,FALSE
28561,FALSE
28562,FALSE
28563,FALSE
28564,FALSE
28565,FALSE
28566,FALSE
28567,FALSE
28568,FALSE
28569,FALSE
28570,FALSE
28571,FALSE
28572,FALSE
28573,FALSE
28574,FALSE
28575,FALSE
28576,TRUE
28577,FALSE
28578,FALSE
28579,TRUE
28580,FALSE
28581,FALSE
28582,FALSE
28583,FALSE
28584,FALSE
28585,TRUE
28586,FALSE
28587,FALSE
28588,FALSE
28589,FALSE
28590,FALSE
28591,FALSE
28592,FALSE
28593,FALSE
28594,TRUE
28595,FALSE
28596,FALSE
28597,FALSE
28598,FALSE
28599,FALSE
28600,FALSE
28601,FALSE
28602,FALSE
28603,FALSE
28604,FALSE
28605,FALSE
28606,FALSE
28607,TRUE
28608,FALSE
28609,FALSE
28610,FALSE
28611,FALSE
28612,FALSE
28613,FALSE
28614,FALSE
28615,FALSE
28616,FALSE
28617,FALSE
28618,FALSE
28619,FALSE
28620,FALSE
28621,TRUE
28622,FALSE
28623,FALSE
28624,FALSE
28625,FALSE
28626,FALSE
28627,FALSE
28628,FALSE
28629,FALSE
28630,FALSE
28631,FALSE
28632,FALSE
28633,FALSE
28634,FALSE
28635,FALSE
28636,TRUE
28637,FALSE
28638,FALSE
28639,FALSE
28640,FALSE
28641,FALSE
28642,FALSE
28643,FALSE
28644,FALSE
28645,FALSE
28646,FALSE
28647,FALSE
28648,FALSE
28649,FALSE
28650,FALSE
28651,FALSE
28652,FALSE
28653,TRUE
28654,FALSE
28655,FALSE
28656,FALSE
28657,FALSE
28658,FALSE
28659,FALSE
28660,FALSE
28661,TRUE
28662,FALSE
28663,FALSE
28664,FALSE
28665,FALSE
28666,FALSE
28667,FALSE
28668,FALSE
28669,FALSE
28670,FALSE
28671,FALSE
28672,TRUE
28673,FALSE
28674,FALSE
28675,FALSE
28676,TRUE
28677,FALSE
28678,FALSE
28679,FALSE
28680,FALSE
28681,TRUE
28682,FALSE
28683,FALSE
28684,FALSE
28685,FALSE
28686,FALSE
28687,FALSE
28688,FALSE
28689,FALSE
28690,FALSE
28691,FALSE
28692,FALSE
28693,FALSE
28694,FALSE
28695,FALSE
28696,TRUE
28697,FALSE
28698,FALSE
28699,FALSE
28700,FALSE
28701,FALSE
28702,FALSE
28703,FALSE
28704,FALSE
28705,FALSE
28706,FALSE
28707,FALSE
28708,FALSE
28709,FALSE
28710,FALSE
28711,FALSE
28712,FALSE
28713,FALSE
28714,FALSE
28715,FALSE
28716,FALSE
28717,FALSE
28718,FALSE
28719,FALSE
28720,FALSE
28721,FALSE
28722,FALSE
28723,FALSE
28724,TRUE
28725,FALSE
28726,FALSE
28727,FALSE
28728,FALSE
28729,FALSE
28730,FALSE
28731,FALSE
28732,FALSE
28733,TRUE
28734,FALSE
28735,FALSE
28736,FALSE
28737,FALSE
28738,FALSE
28739,FALSE
28740,FALSE
28741,FALSE
28742,FALSE
28743,FALSE
28744,FALSE
28745,TRUE
28746,FALSE
28747,FALSE
28748,TRUE
28749,FALSE
28750,FALSE
28751,FALSE
28752,FALSE
28753,FALSE
28754,TRUE
28755,TRUE
28756,FALSE
28757,FALSE
28758,FALSE
28759,FALSE
28760,FALSE
28761,FALSE
28762,FALSE
28763,FALSE
28764,FALSE
28765,FALSE
28766,FALSE
28767,FALSE
28768,FALSE
28769,FALSE
28770,FALSE
28771,FALSE
28772,FALSE
28773,FALSE
28774,FALSE
28775,TRUE
28776,FALSE
28777,FALSE
28778,TRUE
28779,FALSE
28780,FALSE
28781,FALSE
28782,FALSE
28783,TRUE
28784,FALSE
28785,FALSE
28786,TRUE
28787,FALSE
28788,FALSE
28789,FALSE
28790,FALSE
28791,FALSE
28792,FALSE
28793,FALSE
28794,TRUE
28795,FALSE
28796,FALSE
28797,FALSE
28798,FALSE
28799,FALSE
28800,FALSE
28801,FALSE
28802,FALSE
28803,FALSE
28804,FALSE
28805,FALSE
28806,FALSE
28807,FALSE
28808,FALSE
28809,FALSE
28810,FALSE
28811,FALSE
28812,FALSE
28813,FALSE
28814,FALSE
28815,FALSE
28816,FALSE
28817,FALSE
28818,FALSE
28819,TRUE
28820,TRUE
28821,FALSE
28822,FALSE
28823,TRUE
28824,FALSE
28825,FALSE
28826,FALSE
28827,FALSE
28828,FALSE
28829,FALSE
28830,FALSE
28831,FALSE
28832,TRUE
28833,FALSE
28834,FALSE
28835,FALSE
28836,FALSE
28837,FALSE
28838,FALSE
28839,FALSE
28840,FALSE
28841,FALSE
28842,FALSE
28843,FALSE
28844,FALSE
28845,TRUE
28846,FALSE
28847,FALSE
28848,FALSE
28849,TRUE
28850,FALSE
28851,FALSE
28852,FALSE
28853,FALSE
28854,FALSE
28855,FALSE
28856,FALSE
28857,TRUE
28858,FALSE
28859,FALSE
28860,FALSE
28861,FALSE
28862,FALSE
28863,FALSE
28864,FALSE
28865,FALSE
28866,FALSE
28867,FALSE
28868,TRUE
28869,FALSE
28870,FALSE
28871,FALSE
28872,FALSE
28873,FALSE
28874,FALSE
28875,FALSE
28876,FALSE
28877,FALSE
28878,FALSE
28879,FALSE
28880,FALSE
28881,FALSE
28882,FALSE
28883,FALSE
28884,FALSE
28885,FALSE
28886,FALSE
28887,TRUE
28888,FALSE
28889,TRUE
28890,FALSE
28891,FALSE
28892,FALSE
28893,FALSE
28894,FALSE
28895,FALSE
28896,FALSE
28897,TRUE
28898,FALSE
28899,FALSE
28900,FALSE
28901,FALSE
28902,FALSE
28903,FALSE
28904,FALSE
28905,TRUE
28906,FALSE
28907,FALSE
28908,FALSE
28909,FALSE
28910,FALSE
28911,FALSE
28912,FALSE
28913,FALSE
28914,FALSE
28915,TRUE
28916,FALSE
28917,FALSE
28918,FALSE
28919,FALSE
28920,FALSE
28921,FALSE
28922,FALSE
28923,FALSE
28924,FALSE
28925,FALSE
28926,TRUE
28927,FALSE
28928,TRUE
28929,FALSE
28930,FALSE
28931,FALSE
28932,FALSE
28933,FALSE
28934,FALSE
28935,FALSE
28936,FALSE
28937,FALSE
28938,FALSE
28939,FALSE
28940,FALSE
28941,FALSE
28942,FALSE
28943,FALSE
28944,FALSE
28945,FALSE
28946,TRUE
28947,FALSE
28948,FALSE
28949,TRUE
28950,FALSE
28951,FALSE
28952,TRUE
28953,FALSE
28954,FALSE
28955,FALSE
28956,FALSE
28957,FALSE
28958,FALSE
28959,FALSE
28960,FALSE
28961,FALSE
28962,FALSE
28963,FALSE
28964,FALSE
28965,FALSE
28966,FALSE
28967,FALSE
28968,TRUE
28969,FALSE
28970,FALSE
28971,FALSE
28972,FALSE
28973,FALSE
28974,FALSE
28975,FALSE
28976,FALSE
28977,TRUE
28978,FALSE
28979,FALSE
28980,FALSE
28981,FALSE
28982,FALSE
28983,FALSE
28984,FALSE
28985,TRUE
28986,FALSE
28987,FALSE
28988,FALSE
28989,FALSE
28990,FALSE
28991,FALSE
28992,FALSE
28993,FALSE
28994,FALSE
28995,FALSE
28996,TRUE
28997,FALSE
28998,FALSE
28999,FALSE
29000,FALSE
29001,TRUE
29002,FALSE
29003,FALSE
29004,FALSE
29005,FALSE
29006,FALSE
29007,FALSE
29008,FALSE
29009,FALSE
29010,FALSE
29011,FALSE
29012,FALSE
29013,FALSE
29014,FALSE
29015,FALSE
29016,FALSE
29017,FALSE
29018,FALSE
29019,FALSE
29020,FALSE
29021,FALSE
29022,FALSE
29023,TRUE
29024,FALSE
29025,FALSE
29026,FALSE
29027,FALSE
29028,FALSE
29029,TRUE
29030,FALSE
29031,FALSE
29032,FALSE
29033,FALSE
29034,FALSE
29035,FALSE
29036,FALSE
29037,TRUE
29038,FALSE
29039,FALSE
29040,FALSE
29041,FALSE
29042,TRUE
29043,FALSE
29044,FALSE
29045,FALSE
29046,FALSE
29047,FALSE
29048,FALSE
29049,FALSE
29050,FALSE
29051,FALSE
29052,FALSE
29053,TRUE
29054,FALSE
29055,FALSE
29056,FALSE
29057,TRUE
29058,FALSE
29059,FALSE
29060,FALSE
29061,FALSE
29062,FALSE
29063,FALSE
29064,FALSE
29065,FALSE
29066,FALSE
29067,FALSE
29068,FALSE
29069,FALSE
29070,FALSE
29071,TRUE
29072,FALSE
29073,FALSE
29074,FALSE
29075,FALSE
29076,FALSE
29077,FALSE
29078,FALSE
29079,FALSE
29080,FALSE
29081,FALSE
29082,FALSE
29083,FALSE
29084,FALSE
29085,FALSE
29086,FALSE
29087,FALSE
29088,FALSE
29089,FALSE
29090,FALSE
29091,FALSE
29092,FALSE
29093,FALSE
29094,FALSE
29095,FALSE
29096,FALSE
29097,FALSE
29098,FALSE
29099,FALSE
29100,FALSE
29101,FALSE
29102,FALSE
29103,FALSE
29104,FALSE
29105,FALSE
29106,FALSE
29107,FALSE
29108,FALSE
29109,FALSE
29110,FALSE
29111,FALSE
29112,FALSE
29113,FALSE
29114,FALSE
29115,FALSE
29116,FALSE
29117,FALSE
29118,FALSE
29119,FALSE
29120,FALSE
29121,FALSE
29122,FALSE
29123,FALSE
29124,FALSE
29125,FALSE
29126,FALSE
29127,FALSE
29128,FALSE
29129,FALSE
29130,FALSE
29131,FALSE
29132,FALSE
29133,FALSE
29134,FALSE
29135,FALSE
29136,FALSE
29137,TRUE
29138,FALSE
29139,FALSE
29140,FALSE
29141,TRUE
29142,FALSE
29143,FALSE
29144,FALSE
29145,FALSE
29146,FALSE
29147,TRUE
29148,FALSE
29149,FALSE
29150,FALSE
29151,FALSE
29152,FALSE
29153,TRUE
29154,FALSE
29155,FALSE
29156,FALSE
29157,FALSE
29158,FALSE
29159,FALSE
29160,FALSE
29161,FALSE
29162,FALSE
29163,TRUE
29164,FALSE
29165,TRUE
29166,FALSE
29167,FALSE
29168,FALSE
29169,FALSE
29170,FALSE
29171,FALSE
29172,FALSE
29173,TRUE
29174,FALSE
29175,TRUE
29176,FALSE
29177,FALSE
29178,FALSE
29179,FALSE
29180,FALSE
29181,FALSE
29182,FALSE
29183,FALSE
29184,FALSE
29185,FALSE
29186,FALSE
29187,FALSE
29188,FALSE
29189,FALSE
29190,FALSE
29191,FALSE
29192,FALSE
29193,FALSE
29194,FALSE
29195,FALSE
29196,FALSE
29197,FALSE
29198,TRUE
29199,FALSE
29200,TRUE
29201,FALSE
29202,FALSE
29203,FALSE
29204,FALSE
29205,FALSE
29206,FALSE
29207,FALSE
29208,FALSE
29209,TRUE
29210,FALSE
29211,FALSE
29212,FALSE
29213,FALSE
29214,FALSE
29215,FALSE
29216,FALSE
29217,FALSE
29218,FALSE
29219,FALSE
29220,FALSE
29221,FALSE
29222,TRUE
29223,TRUE
29224,FALSE
29225,FALSE
29226,FALSE
29227,FALSE
29228,FALSE
29229,FALSE
29230,FALSE
29231,FALSE
29232,FALSE
29233,FALSE
29234,FALSE
29235,FALSE
29236,FALSE
29237,FALSE
29238,FALSE
29239,TRUE
29240,TRUE
29241,FALSE
29242,TRUE
29243,FALSE
29244,FALSE
29245,FALSE
29246,FALSE
29247,FALSE
29248,FALSE
29249,FALSE
29250,FALSE
29251,FALSE
29252,FALSE
29253,FALSE
29254,FALSE
29255,FALSE
29256,FALSE
29257,FALSE
29258,FALSE
29259,FALSE
29260,FALSE
29261,FALSE
29262,FALSE
29263,FALSE
29264,FALSE
29265,FALSE
29266,FALSE
29267,FALSE
29268,FALSE
29269,FALSE
29270,FALSE
29271,FALSE
29272,FALSE
29273,FALSE
29274,FALSE
29275,FALSE
29276,FALSE
29277,FALSE
29278,FALSE
29279,FALSE
29280,FALSE
29281,FALSE
29282,FALSE
29283,FALSE
29284,FALSE
29285,FALSE
29286,FALSE
29287,FALSE
29288,TRUE
29289,FALSE
29290,FALSE
29291,FALSE
29292,TRUE
29293,FALSE
29294,FALSE
29295,FALSE
29296,FALSE
29297,FALSE
29298,TRUE
29299,TRUE
29300,FALSE
29301,FALSE
29302,FALSE
29303,FALSE
29304,TRUE
29305,FALSE
29306,FALSE
29307,FALSE
29308,FALSE
29309,TRUE
29310,FALSE
29311,FALSE
29312,FALSE
29313,FALSE
29314,FALSE
29315,FALSE
29316,FALSE
29317,TRUE
29318,FALSE
29319,FALSE
29320,FALSE
29321,FALSE
29322,TRUE
29323,FALSE
29324,FALSE
29325,FALSE
29326,FALSE
29327,FALSE
29328,FALSE
29329,TRUE
29330,FALSE
29331,FALSE
29332,FALSE
29333,FALSE
29334,FALSE
29335,FALSE
29336,FALSE
29337,FALSE
29338,FALSE
29339,FALSE
29340,FALSE
29341,FALSE
29342,TRUE
29343,FALSE
29344,FALSE
29345,FALSE
29346,FALSE
29347,FALSE
29348,FALSE
29349,FALSE
29350,FALSE
29351,FALSE
29352,FALSE
29353,FALSE
29354,FALSE
29355,FALSE
29356,FALSE
29357,FALSE
29358,FALSE
29359,FALSE
29360,FALSE
29361,FALSE
29362,FALSE
29363,FALSE
29364,FALSE
29365,FALSE
29366,FALSE
29367,FALSE
29368,FALSE
29369,FALSE
29370,FALSE
29371,FALSE
29372,FALSE
29373,TRUE
29374,FALSE
29375,FALSE
29376,FALSE
29377,TRUE
29378,FALSE
29379,FALSE
29380,FALSE
29381,FALSE
29382,FALSE
29383,TRUE
29384,FALSE
29385,FALSE
29386,FALSE
29387,FALSE
29388,FALSE
29389,FALSE
29390,FALSE
29391,FALSE
29392,FALSE
29393,FALSE
29394,FALSE
29395,FALSE
29396,FALSE
29397,FALSE
29398,FALSE
29399,FALSE
29400,FALSE
29401,FALSE
29402,FALSE
29403,FALSE
29404,FALSE
29405,FALSE
29406,FALSE
29407,FALSE
29408,FALSE
29409,FALSE
29410,FALSE
29411,FALSE
29412,FALSE
29413,FALSE
29414,FALSE
29415,FALSE
29416,FALSE
29417,FALSE
29418,FALSE
29419,FALSE
29420,FALSE
29421,FALSE
29422,FALSE
29423,FALSE
29424,FALSE
29425,FALSE
29426,FALSE
29427,FALSE
29428,FALSE
29429,FALSE
29430,FALSE
29431,FALSE
29432,FALSE
29433,FALSE
29434,FALSE
29435,FALSE
29436,FALSE
29437,FALSE
29438,FALSE
29439,FALSE
29440,FALSE
29441,FALSE
29442,FALSE
29443,FALSE
29444,FALSE
29445,FALSE
29446,FALSE
29447,FALSE
29448,FALSE
29449,FALSE
29450,FALSE
29451,FALSE
29452,FALSE
29453,FALSE
29454,FALSE
29455,FALSE
29456,FALSE
29457,FALSE
29458,FALSE
29459,FALSE
29460,FALSE
29461,FALSE
29462,FALSE
29463,FALSE
29464,FALSE
29465,FALSE
29466,FALSE
29467,FALSE
29468,FALSE
29469,FALSE
29470,FALSE
29471,FALSE
29472,FALSE
29473,FALSE
29474,TRUE
29475,FALSE
29476,FALSE
29477,FALSE
29478,FALSE
29479,FALSE
29480,FALSE
29481,FALSE
29482,FALSE
29483,FALSE
29484,FALSE
29485,FALSE
29486,FALSE
29487,FALSE
29488,FALSE
29489,FALSE
29490,FALSE
29491,FALSE
29492,FALSE
29493,FALSE
29494,FALSE
29495,FALSE
29496,FALSE
29497,FALSE
29498,FALSE
29499,TRUE
29500,FALSE
29501,FALSE
29502,FALSE
29503,FALSE
29504,FALSE
29505,TRUE
29506,FALSE
29507,FALSE
29508,FALSE
29509,FALSE
29510,FALSE
29511,FALSE
29512,TRUE
29513,FALSE
29514,FALSE
29515,FALSE
29516,FALSE
29517,FALSE
29518,FALSE
29519,FALSE
29520,FALSE
29521,FALSE
29522,FALSE
29523,FALSE
29524,FALSE
29525,FALSE
29526,FALSE
29527,FALSE
29528,FALSE
29529,FALSE
29530,FALSE
29531,FALSE
29532,FALSE
29533,FALSE
29534,TRUE
29535,FALSE
29536,FALSE
29537,FALSE
29538,FALSE
29539,FALSE
29540,FALSE
29541,FALSE
29542,FALSE
29543,FALSE
29544,FALSE
29545,FALSE
29546,TRUE
29547,FALSE
29548,FALSE
29549,FALSE
29550,FALSE
29551,FALSE
29552,FALSE
29553,FALSE
29554,TRUE
29555,FALSE
29556,FALSE
29557,FALSE
29558,FALSE
29559,FALSE
29560,FALSE
29561,FALSE
29562,FALSE
29563,FALSE
29564,FALSE
29565,FALSE
29566,FALSE
29567,FALSE
29568,FALSE
29569,FALSE
29570,FALSE
29571,FALSE
29572,FALSE
29573,FALSE
29574,FALSE
29575,FALSE
29576,FALSE
29577,FALSE
29578,FALSE
29579,FALSE
29580,FALSE
29581,FALSE
29582,FALSE
29583,FALSE
29584,FALSE
29585,FALSE
29586,FALSE
29587,FALSE
29588,FALSE
29589,FALSE
29590,FALSE
29591,TRUE
29592,FALSE
29593,FALSE
29594,FALSE
29595,FALSE
29596,FALSE
29597,FALSE
29598,FALSE
29599,TRUE
29600,TRUE
29601,FALSE
29602,FALSE
29603,FALSE
29604,FALSE
29605,FALSE
29606,FALSE
29607,FALSE
29608,FALSE
29609,FALSE
29610,TRUE
29611,FALSE
29612,FALSE
29613,FALSE
29614,FALSE
29615,FALSE
29616,FALSE
29617,FALSE
29618,FALSE
29619,FALSE
29620,FALSE
29621,FALSE
29622,FALSE
29623,FALSE
29624,FALSE
29625,FALSE
29626,FALSE
29627,FALSE
29628,TRUE
29629,FALSE
29630,FALSE
29631,FALSE
29632,FALSE
29633,FALSE
29634,FALSE
29635,FALSE
29636,FALSE
29637,TRUE
29638,TRUE
29639,FALSE
29640,FALSE
29641,TRUE
29642,FALSE
29643,FALSE
29644,FALSE
29645,FALSE
29646,FALSE
29647,FALSE
29648,FALSE
29649,FALSE
29650,FALSE
29651,FALSE
29652,FALSE
29653,FALSE
29654,FALSE
29655,FALSE
29656,FALSE
29657,FALSE
29658,FALSE
29659,FALSE
29660,FALSE
29661,FALSE
29662,FALSE
29663,FALSE
29664,TRUE
29665,FALSE
29666,FALSE
29667,FALSE
29668,FALSE
29669,FALSE
29670,FALSE
29671,FALSE
29672,FALSE
29673,FALSE
29674,TRUE
29675,FALSE
29676,FALSE
29677,FALSE
29678,FALSE
29679,FALSE
29680,FALSE
29681,FALSE
29682,FALSE
29683,FALSE
29684,FALSE
29685,FALSE
29686,FALSE
29687,FALSE
29688,FALSE
29689,FALSE
29690,FALSE
29691,FALSE
29692,FALSE
29693,FALSE
29694,FALSE
29695,FALSE
29696,TRUE
29697,FALSE
29698,FALSE
29699,FALSE
29700,FALSE
29701,TRUE
29702,FALSE
29703,FALSE
29704,FALSE
29705,FALSE
29706,FALSE
29707,FALSE
29708,FALSE
29709,FALSE
29710,FALSE
29711,FALSE
29712,FALSE
29713,FALSE
29714,FALSE
29715,FALSE
29716,FALSE
29717,FALSE
29718,FALSE
29719,FALSE
29720,FALSE
29721,FALSE
29722,FALSE
29723,FALSE
29724,FALSE
29725,FALSE
29726,FALSE
29727,TRUE
29728,FALSE
29729,FALSE
29730,FALSE
29731,TRUE
29732,FALSE
29733,TRUE
29734,FALSE
29735,FALSE
29736,FALSE
29737,FALSE
29738,TRUE
29739,FALSE
29740,FALSE
29741,TRUE
29742,FALSE
29743,FALSE
29744,FALSE
29745,FALSE
29746,FALSE
29747,FALSE
29748,FALSE
29749,FALSE
29750,FALSE
29751,FALSE
29752,FALSE
29753,TRUE
29754,FALSE
29755,FALSE
29756,FALSE
29757,FALSE
29758,FALSE
29759,FALSE
29760,TRUE
29761,FALSE
29762,FALSE
29763,FALSE
29764,FALSE
29765,FALSE
29766,FALSE
29767,FALSE
29768,FALSE
29769,TRUE
29770,FALSE
29771,FALSE
29772,TRUE
29773,FALSE
29774,FALSE
29775,FALSE
29776,FALSE
29777,FALSE
29778,FALSE
29779,FALSE
29780,FALSE
29781,FALSE
29782,FALSE
29783,FALSE
29784,FALSE
29785,FALSE
29786,FALSE
29787,FALSE
29788,TRUE
29789,FALSE
29790,FALSE
29791,FALSE
29792,FALSE
29793,FALSE
29794,FALSE
29795,FALSE
29796,FALSE
29797,FALSE
29798,TRUE
29799,FALSE
29800,FALSE
29801,FALSE
29802,FALSE
29803,FALSE
29804,FALSE
29805,FALSE
29806,FALSE
29807,FALSE
29808,TRUE
29809,FALSE
29810,FALSE
29811,FALSE
29812,FALSE
29813,FALSE
29814,FALSE
29815,FALSE
29816,FALSE
29817,FALSE
29818,FALSE
29819,FALSE
29820,FALSE
29821,FALSE
29822,FALSE
29823,FALSE
29824,FALSE
29825,FALSE
29826,FALSE
29827,FALSE
29828,FALSE
29829,FALSE
29830,FALSE
29831,FALSE
29832,TRUE
29833,FALSE
29834,FALSE
29835,FALSE
29836,FALSE
29837,FALSE
29838,FALSE
29839,FALSE
29840,FALSE
29841,FALSE
29842,FALSE
29843,FALSE
29844,FALSE
29845,TRUE
29846,TRUE
29847,FALSE
29848,FALSE
29849,TRUE
29850,FALSE
29851,FALSE
29852,FALSE
29853,FALSE
29854,FALSE
29855,TRUE
29856,FALSE
29857,FALSE
29858,TRUE
29859,FALSE
29860,FALSE
29861,FALSE
29862,FALSE
29863,TRUE
29864,FALSE
29865,FALSE
29866,FALSE
29867,FALSE
29868,FALSE
29869,FALSE
29870,FALSE
29871,FALSE
29872,FALSE
29873,FALSE
29874,FALSE
29875,FALSE
29876,FALSE
29877,FALSE
29878,FALSE
29879,FALSE
29880,FALSE
29881,FALSE
29882,FALSE
29883,FALSE
29884,FALSE
29885,FALSE
29886,FALSE
29887,FALSE
29888,FALSE
29889,FALSE
29890,FALSE
29891,FALSE
29892,FALSE
29893,FALSE
29894,FALSE
29895,FALSE
29896,FALSE
29897,FALSE
29898,FALSE
29899,FALSE
29900,FALSE
29901,FALSE
29902,FALSE
29903,FALSE
29904,FALSE
29905,FALSE
29906,FALSE
29907,FALSE
29908,FALSE
29909,FALSE
29910,FALSE
29911,FALSE
29912,FALSE
29913,FALSE
29914,FALSE
29915,FALSE
29916,TRUE
29917,FALSE
29918,FALSE
29919,FALSE
29920,FALSE
29921,FALSE
29922,TRUE
29923,FALSE
29924,FALSE
29925,FALSE
29926,FALSE
29927,FALSE
29928,FALSE
29929,FALSE
29930,FALSE
29931,FALSE
29932,FALSE
29933,FALSE
29934,FALSE
29935,FALSE
29936,FALSE
29937,FALSE
29938,TRUE
29939,FALSE
29940,FALSE
29941,TRUE
29942,FALSE
29943,FALSE
29944,FALSE
29945,FALSE
29946,FALSE
29947,FALSE
29948,FALSE
29949,FALSE
29950,FALSE
29951,FALSE
29952,FALSE
29953,FALSE
29954,FALSE
29955,FALSE
29956,FALSE
29957,FALSE
29958,FALSE
29959,FALSE
29960,FALSE
29961,FALSE
29962,FALSE
29963,FALSE
29964,FALSE
29965,FALSE
29966,FALSE
29967,FALSE
29968,FALSE
29969,TRUE
29970,FALSE
29971,FALSE
29972,FALSE
29973,FALSE
29974,FALSE
29975,FALSE
29976,FALSE
29977,FALSE
29978,FALSE
29979,FALSE
29980,FALSE
29981,FALSE
29982,FALSE
29983,FALSE
29984,FALSE
29985,TRUE
29986,TRUE
29987,FALSE
29988,FALSE
29989,FALSE
29990,FALSE
29991,FALSE
29992,FALSE
29993,FALSE
29994,TRUE
29995,FALSE
29996,FALSE
29997,FALSE
29998,FALSE
29999,FALSE
30000,FALSE
30001,FALSE
30002,FALSE
30003,FALSE
30004,FALSE
30005,FALSE
30006,FALSE
30007,TRUE
30008,FALSE
30009,FALSE
30010,FALSE
30011,FALSE
30012,FALSE
30013,FALSE
30014,FALSE
30015,FALSE
30016,FALSE
30017,FALSE
30018,FALSE
30019,FALSE
30020,FALSE
30021,FALSE
30022,TRUE
30023,FALSE
30024,FALSE
30025,FALSE
30026,FALSE
30027,FALSE
30028,FALSE
30029,FALSE
30030,FALSE
30031,FALSE
30032,FALSE
30033,FALSE
30034,FALSE
30035,FALSE
30036,FALSE
30037,FALSE
30038,FALSE
30039,FALSE
30040,FALSE
30041,FALSE
30042,FALSE
30043,FALSE
30044,FALSE
30045,FALSE
30046,FALSE
30047,FALSE
30048,FALSE
30049,FALSE
30050,FALSE
30051,FALSE
30052,FALSE
30053,FALSE
30054,FALSE
30055,FALSE
30056,FALSE
30057,FALSE
30058,FALSE
30059,FALSE
30060,FALSE
30061,FALSE
30062,FALSE
30063,FALSE
30064,FALSE
30065,FALSE
30066,FALSE
30067,FALSE
30068,TRUE
30069,FALSE
30070,FALSE
30071,FALSE
30072,FALSE
30073,FALSE
30074,FALSE
30075,FALSE
30076,FALSE
30077,FALSE
30078,FALSE
30079,FALSE
30080,FALSE
30081,FALSE
30082,FALSE
30083,FALSE
30084,FALSE
30085,FALSE
30086,TRUE
30087,FALSE
30088,FALSE
30089,FALSE
30090,FALSE
30091,TRUE
30092,FALSE
30093,FALSE
30094,FALSE
30095,FALSE
30096,TRUE
30097,FALSE
30098,FALSE
30099,FALSE
30100,FALSE
30101,FALSE
30102,FALSE
30103,FALSE
30104,FALSE
30105,FALSE
30106,FALSE
30107,FALSE
30108,FALSE
30109,FALSE
30110,TRUE
30111,FALSE
30112,TRUE
30113,FALSE
30114,FALSE
30115,FALSE
30116,FALSE
30117,FALSE
30118,TRUE
30119,FALSE
30120,TRUE
30121,FALSE
30122,FALSE
30123,FALSE
30124,FALSE
30125,FALSE
30126,FALSE
30127,FALSE
30128,FALSE
30129,FALSE
30130,FALSE
30131,FALSE
30132,FALSE
30133,FALSE
30134,FALSE
30135,FALSE
30136,FALSE
30137,FALSE
30138,FALSE
30139,FALSE
30140,FALSE
30141,FALSE
30142,FALSE
30143,TRUE
30144,FALSE
30145,FALSE
30146,FALSE
30147,FALSE
30148,FALSE
30149,TRUE
30150,FALSE
30151,FALSE
30152,FALSE
30153,FALSE
30154,FALSE
30155,FALSE
30156,FALSE
30157,FALSE
30158,FALSE
30159,FALSE
30160,FALSE
30161,FALSE
30162,FALSE
30163,FALSE
30164,FALSE
30165,FALSE
30166,FALSE
30167,TRUE
30168,FALSE
30169,FALSE
30170,FALSE
30171,FALSE
30172,FALSE
30173,FALSE
30174,FALSE
30175,FALSE
30176,FALSE
30177,FALSE
30178,FALSE
30179,FALSE
30180,FALSE
30181,FALSE
30182,FALSE
30183,TRUE
30184,FALSE
30185,FALSE
30186,FALSE
30187,FALSE
30188,TRUE
30189,FALSE
30190,FALSE
30191,FALSE
30192,FALSE
30193,FALSE
30194,FALSE
30195,FALSE
30196,FALSE
30197,FALSE
30198,FALSE
30199,FALSE
30200,FALSE
30201,FALSE
30202,FALSE
30203,FALSE
30204,FALSE
30205,FALSE
30206,TRUE
30207,FALSE
30208,FALSE
30209,TRUE
30210,FALSE
30211,FALSE
30212,FALSE
30213,FALSE
30214,FALSE
30215,TRUE
30216,FALSE
30217,FALSE
30218,FALSE
30219,FALSE
30220,FALSE
30221,FALSE
30222,FALSE
30223,FALSE
30224,FALSE
30225,FALSE
30226,TRUE
30227,FALSE
30228,FALSE
30229,TRUE
30230,TRUE
30231,TRUE
30232,FALSE
30233,FALSE
30234,FALSE
30235,FALSE
30236,FALSE
30237,FALSE
30238,FALSE
30239,FALSE
30240,FALSE
30241,FALSE
30242,FALSE
30243,FALSE
30244,FALSE
30245,TRUE
30246,FALSE
30247,FALSE
30248,FALSE
30249,FALSE
30250,FALSE
30251,FALSE
30252,FALSE
30253,FALSE
30254,FALSE
